CHROM	POS	scaffold	start	end	annotation	hit_dist
scaffold_1	18490887	scaffold_1	18488174	18488545	jg32777	2527.5
scaffold_1	18490887	scaffold_1	18489662	18490207	jg32778	952.5
scaffold_1	18490887	scaffold_1	18491074	18492525	jg32779	912.5
scaffold_1	19037534	scaffold_1	19034076	19037478	jg32880	1757
scaffold_1	19037534	scaffold_1	19038099	19039280	jg32881	1155.5
scaffold_1	19120186	scaffold_1	19115365	19115858	jg32891	4574.5
scaffold_1	19120186	scaffold_1	19116247	19117730	jg32892	3197.5
scaffold_1	19120186	scaffold_1	19118324	19121584	jg32893	232
scaffold_1	19120186	scaffold_1	19122145	19124412	jg32894	3092.5
scaffold_1	19333753	scaffold_1	19329639	19330276	jg32947	3795.5
scaffold_1	19333753	scaffold_1	19331632	19333731	jg32948	1071.5
scaffold_1	19413783	scaffold_1	19411483	19412189	jg32964	1947
scaffold_1	19413783	scaffold_1	19417698	19418141	jg32965	4136.5
scaffold_1	19527790	scaffold_1	19522882	19524110	jg32994	4294
scaffold_1	19930607	scaffold_1	19927305	19928927	jg33082	2491
scaffold_1	19930607	scaffold_1	19931280	19932233	jg33083	1149.5
scaffold_1	20814912	scaffold_1	20809853	20814009	jg33295	2981
scaffold_1	20816577	scaffold_1	20809853	20814009	jg33295	4646
scaffold_1	20816577	scaffold_1	20820120	20820371	jg33296	3668.5
scaffold_1	21383614	scaffold_1	21379301	21381922	jg33432	3002.5
scaffold_1	21383614	scaffold_1	21385558	21390101	jg33433	4215.5
scaffold_1	21442756	scaffold_1	21439703	21440549	jg33444	2630
scaffold_1	21442756	scaffold_1	21441153	21442169	jg33445	1095
scaffold_1	21442756	scaffold_1	21442848	21444183	jg33446	759.5
scaffold_1	21442756	scaffold_1	21446904	21447376	jg33447	4384
scaffold_1	21470945	scaffold_1	21465559	21467822	jg33454	4254.5
scaffold_1	21470945	scaffold_1	21468057	21469637	jg33455	2098
scaffold_1	21470945	scaffold_1	21470893	21472216	jg33456	609.5
scaffold_1	21470945	scaffold_1	21472539	21474707	jg33457	2678
scaffold_1	21714403	scaffold_1	21712809	21713967	jg33522	1015
scaffold_1	22209327	scaffold_1	22205459	22206675	jg33648	3260
scaffold_1	22209327	scaffold_1	22209854	22214293	jg33649	2746.5
scaffold_1	22307541	scaffold_1	22302973	22305467	jg33672	3321
scaffold_1	22307541	scaffold_1	22305932	22307346	jg33673	902
scaffold_1	22307541	scaffold_1	22310657	22311746	jg33674	3660.5
scaffold_2	79070	scaffold_2	74995	76593	jg371	3276
scaffold_2	482599	scaffold_2	482792	486317	jg477	1955.5
scaffold_2	874410	scaffold_2	870808	872703	jg572	2654.5
scaffold_2	874410	scaffold_2	874876	876573	jg573	1314.5
scaffold_2	874410	scaffold_2	876927	878402	jg574	3254.5
scaffold_2	1408056	scaffold_2	1408548	1416819	jg693	4627.5
scaffold_2	1563405	scaffold_2	1559554	1559757	jg730	3749.5
scaffold_2	1563405	scaffold_2	1560512	1561540	jg731	2379
scaffold_2	1753764	scaffold_2	1748676	1750722	jg770	4065
scaffold_2	2139474	scaffold_2	2136322	2141456	jg859	585
scaffold_2	2194987	scaffold_2	2189838	2190230	jg866	4953
scaffold_2	2194987	scaffold_2	2193009	2196690	jg867	137.5
scaffold_2	2194987	scaffold_2	2197454	2198008	jg868	2744
scaffold_2	2323564	scaffold_2	2318737	2325648	jg897	1371.5
scaffold_2	2323564	scaffold_2	2326374	2328408	jg898	3827
scaffold_2	2345810	scaffold_2	2341520	2343743	jg902	3178.5
scaffold_2	2345810	scaffold_2	2346637	2352516	jg903	3766.5
scaffold_2	2436883	scaffold_2	2435279	2436465	jg928	1011
scaffold_2	2779798	scaffold_2	2775345	2777704	jg1002	3273.5
scaffold_2	2779798	scaffold_2	2779938	2780386	jg1003	364
scaffold_2	2779798	scaffold_2	2781574	2781864	jg1004	1921
scaffold_2	2795357	scaffold_2	2794023	2795126	jg1005	782.5
scaffold_2	2795357	scaffold_2	2795728	2800939	jg1006	2976.5
scaffold_2	3305615	scaffold_2	3304043	3304942	jg1114	1122.5
scaffold_2	3305615	scaffold_2	3309431	3310879	jg1115	4540
scaffold_2	4369837	scaffold_2	4368734	4370353	jg1331	293.5
scaffold_2	4537004	scaffold_2	4531328	4532917	jg1352	4881.5
scaffold_2	4537004	scaffold_2	4537908	4540859	jg1353	2379.5
scaffold_2	4547552	scaffold_2	4542409	4543636	jg1354	4529.5
scaffold_2	4547552	scaffold_2	4549682	4551068	jg1355	2823
scaffold_2	4887514	scaffold_2	4886903	4888295	jg1420	85
scaffold_2	4887514	scaffold_2	4888764	4890808	jg1421	2272
scaffold_2	5085643	scaffold_2	5080064	5084223	jg1453	3499.5
scaffold_2	5135551	scaffold_2	5137612	5139032	jg1461	2771
scaffold_2	5212856	scaffold_2	5213180	5216083	jg1474	1775.5
scaffold_2	5596387	scaffold_2	5592340	5593668	jg1528	3383
scaffold_2	5596387	scaffold_2	5595100	5596366	jg1529	654
scaffold_2	5596387	scaffold_2	5598171	5598480	jg1530	1938.5
scaffold_2	5596387	scaffold_2	5598909	5599307	jg1531	2721
scaffold_2	8392741	scaffold_2	8389454	8391912	jg1883	2058
scaffold_2	8392741	scaffold_2	8395858	8397634	jg1884	4005
scaffold_2	8968685	scaffold_2	8971525	8975655	jg1985	4905
scaffold_2	9082039	scaffold_2	9077583	9080999	jg2006	2748
scaffold_2	9082039	scaffold_2	9085788	9087853	jg2007	4781.5
scaffold_2	9089929	scaffold_2	9085788	9087853	jg2007	3108.5
scaffold_2	9378223	scaffold_2	9372100	9375016	jg2055	4665
scaffold_2	9378223	scaffold_2	9379220	9380515	jg2056	1644.5
scaffold_2	9378223	scaffold_2	9380714	9383139	jg2057	3703.5
scaffold_2	9421086	scaffold_2	9423878	9426812	jg2062	4259
scaffold_2	9608257	scaffold_2	9604747	9607129	jg2096	2319
scaffold_2	9608257	scaffold_2	9612255	9612725	jg2097	4233
scaffold_2	10184794	scaffold_2	10180742	10181839	jg2222	3503.5
scaffold_2	10184794	scaffold_2	10181855	10183190	jg2223	2271.5
scaffold_2	10184794	scaffold_2	10184274	10186578	jg2224	632
scaffold_2	10184794	scaffold_2	10188905	10189518	jg2225	4417.5
scaffold_2	10217901	scaffold_2	10211435	10215001	jg2230	4683
scaffold_2	10442360	scaffold_2	10442680	10444653	jg2257	1306.5
scaffold_2	10450985	scaffold_2	10446198	10448822	jg2258	3475
scaffold_2	10450985	scaffold_2	10451467	10452345	jg2259	921
scaffold_2	10729902	scaffold_2	10726190	10729051	jg2322	2281.5
scaffold_2	10729902	scaffold_2	10731695	10734371	jg2323	3131
scaffold_2	11248443	scaffold_2	11243184	11243717	jg2430	4992.5
scaffold_2	11248443	scaffold_2	11243876	11244442	jg2431	4284
scaffold_2	11248443	scaffold_2	11247907	11251315	jg2432	1168
scaffold_2	11248443	scaffold_2	11252188	11252670	jg2433	3986
scaffold_2	11297119	scaffold_2	11299623	11303900	jg2444	4642.5
scaffold_2	11486793	scaffold_2	11489483	11491758	jg2485	3827.5
scaffold_2	11898484	scaffold_2	11893378	11894163	jg2573	4713.5
scaffold_2	11898484	scaffold_2	11894461	11896094	jg2574	3206.5
scaffold_2	11898484	scaffold_2	11897179	11899131	jg2575	329
scaffold_2	12010710	scaffold_2	12007501	12008536	jg2599	2691.5
scaffold_2	12010710	scaffold_2	12011796	12013304	jg2600	1840
scaffold_2	12010710	scaffold_2	12014998	12015941	jg2601	4759.5
scaffold_2	12205817	scaffold_2	12200122	12203400	jg2649	4056
scaffold_2	12205817	scaffold_2	12206042	12206830	jg2650	619
scaffold_2	12388822	scaffold_2	12388309	12389724	jg2693	194.5
scaffold_2	12388822	scaffold_2	12390342	12391293	jg2694	1995.5
scaffold_2	12388822	scaffold_2	12392146	12393055	jg2695	3778.5
scaffold_2	12393066	scaffold_2	12388309	12389724	jg2693	4049.5
scaffold_2	12393066	scaffold_2	12390342	12391293	jg2694	2248.5
scaffold_2	12393066	scaffold_2	12392146	12393055	jg2695	465.5
scaffold_2	12393066	scaffold_2	12393515	12396011	jg2696	1697
scaffold_2	12432190	scaffold_2	12431991	12433259	jg2709	435
scaffold_2	12432190	scaffold_2	12434003	12434527	jg2710	2075
scaffold_2	12456191	scaffold_2	12451455	12454173	jg2713	3377
scaffold_2	12751023	scaffold_2	12745448	12748507	jg2793	4045.5
scaffold_2	13153636	scaffold_2	13152569	13153024	jg2885	839.5
scaffold_2	13437505	scaffold_2	13432929	13435229	jg2966	3426
scaffold_2	13437505	scaffold_2	13435776	13436935	jg2967	1149.5
scaffold_2	13437505	scaffold_2	13437498	13437785	jg2968	136.5
scaffold_2	13437505	scaffold_2	13439193	13439810	jg2969	1996.5
scaffold_2	13509889	scaffold_2	13506337	13511212	jg2985	1114.5
scaffold_2	13509889	scaffold_2	13511674	13514082	jg2986	2989
scaffold_2	13521749	scaffold_2	13516383	13519415	jg2987	3850
scaffold_2	13521749	scaffold_2	13522708	13523605	jg2988	1407.5
scaffold_2	13521749	scaffold_2	13524997	13525935	jg2989	3717
scaffold_2	13919949	scaffold_2	13914164	13915948	jg3095	4893
scaffold_2	13919949	scaffold_2	13918985	13920146	jg3096	383.5
scaffold_2	13919949	scaffold_2	13922386	13923582	jg3097	3035
scaffold_2	14757116	scaffold_2	14753592	14754572	jg3311	3034
scaffold_2	14757116	scaffold_2	14759286	14761579	jg3312	3316.5
scaffold_2	14834256	scaffold_2	14831128	14832756	jg3329	2314
scaffold_2	14834256	scaffold_2	14835879	14837249	jg3330	2308
scaffold_2	14834256	scaffold_2	14838250	14839625	jg3331	4681.5
scaffold_2	15262467	scaffold_2	15258990	15259559	jg3433	3192.5
scaffold_2	15262467	scaffold_2	15262773	15264203	jg3434	1021
scaffold_2	15262467	scaffold_2	15265753	15267632	jg3435	4225.5
scaffold_2	15291372	scaffold_2	15286987	15288101	jg3441	3828
scaffold_2	15291372	scaffold_2	15288715	15289841	jg3442	2094
scaffold_2	15508683	scaffold_2	15504758	15505482	jg3483	3563
scaffold_2	15508683	scaffold_2	15510686	15511687	jg3484	2503.5
scaffold_2	15947388	scaffold_2	15944577	15945378	jg3603	2410.5
scaffold_2	15947388	scaffold_2	15950719	15951823	jg3604	3883
scaffold_3	32153	scaffold_3	28123	30812	jg23888	2685.5
scaffold_3	32153	scaffold_3	36914	37324	jg23889	4966
scaffold_3	1036068	scaffold_3	1032821	1033702	jg24204	2806.5
scaffold_3	1036068	scaffold_3	1034345	1034824	jg24205	1483.5
scaffold_3	1036068	scaffold_3	1036380	1038515	jg24206	1379.5
scaffold_3	1036068	scaffold_3	1039874	1040533	jg24207	4135.5
scaffold_3	1054036	scaffold_3	1051680	1053739	jg24210	1326.5
scaffold_3	1054036	scaffold_3	1054532	1057597	jg24211	2028.5
scaffold_3	1054036	scaffold_3	1057906	1059795	jg24212	4814.5
scaffold_3	1160559	scaffold_3	1155790	1157222	jg24235	4053
scaffold_3	1160559	scaffold_3	1160177	1160416	jg24236	262.5
scaffold_3	1160559	scaffold_3	1161189	1161476	jg24237	773.5
scaffold_3	1160559	scaffold_3	1162567	1165099	jg24238	3274
scaffold_3	1160559	scaffold_3	1165382	1165663	jg24239	4963.5
scaffold_3	1277481	scaffold_3	1269794	1275619	jg24274	4774.5
scaffold_3	1277481	scaffold_3	1277158	1279530	jg24275	863
scaffold_3	1277481	scaffold_3	1280288	1280575	jg24276	2950.5
scaffold_3	1277481	scaffold_3	1280948	1283423	jg24277	4704.5
scaffold_3	1910793	scaffold_3	1908616	1908975	jg24454	1997.5
scaffold_3	1910793	scaffold_3	1911148	1912466	jg24455	1014
scaffold_3	1910793	scaffold_3	1913040	1915561	jg24456	3507.5
scaffold_3	1970447	scaffold_3	1967825	1969345	jg24476	1862
scaffold_3	1970447	scaffold_3	1971161	1976043	jg24477	3155
scaffold_3	2179465	scaffold_3	2180521	2181426	jg24534	1508.5
scaffold_3	2400134	scaffold_3	2394944	2396854	jg24592	4235
scaffold_3	2542999	scaffold_3	2538276	2541517	jg24621	3102.5
scaffold_3	2542999	scaffold_3	2541971	2543556	jg24622	235.5
scaffold_3	2542999	scaffold_3	2543894	2544941	jg24623	1418.5
scaffold_3	3126744	scaffold_3	3125986	3126426	jg24790	538
scaffold_3	3126744	scaffold_3	3128086	3129191	jg24791	1894.5
scaffold_3	3126744	scaffold_3	3129599	3132731	jg24792	4421
scaffold_3	3318293	scaffold_3	3311768	3314964	jg24849	4927
scaffold_3	3318293	scaffold_3	3318832	3319663	jg24850	954.5
scaffold_3	3318293	scaffold_3	3321046	3321333	jg24851	2896.5
scaffold_3	4014018	scaffold_3	4007711	4010422	jg25056	4951.5
scaffold_3	4014018	scaffold_3	4012102	4012596	jg25057	1669
scaffold_3	4014018	scaffold_3	4012979	4013363	jg25058	847
scaffold_3	4014018	scaffold_3	4013547	4014431	jg25059	29
scaffold_3	4014018	scaffold_3	4015904	4016377	jg25060	2122.5
scaffold_3	4093783	scaffold_3	4091737	4093167	jg25081	1331
scaffold_3	4093783	scaffold_3	4093491	4095779	jg25082	852
scaffold_3	4093783	scaffold_3	4096385	4096828	jg25083	2823.5
scaffold_3	4093783	scaffold_3	4096998	4097570	jg25084	3501
scaffold_3	4102164	scaffold_3	4096998	4097570	jg25084	4880
scaffold_3	4102164	scaffold_3	4098682	4100890	jg25085	2378
scaffold_3	4102164	scaffold_3	4101950	4104268	jg25086	945
scaffold_3	4102164	scaffold_3	4105076	4107196	jg25087	3972
scaffold_3	4387361	scaffold_3	4382499	4384198	jg25162	4012.5
scaffold_3	4387361	scaffold_3	4385098	4389499	jg25163	62.5
scaffold_3	4387361	scaffold_3	4389639	4390844	jg25164	2880.5
scaffold_3	5422655	scaffold_3	5419642	5421859	jg25451	1904.5
scaffold_3	5422655	scaffold_3	5423955	5424182	jg25452	1413.5
scaffold_3	5422655	scaffold_3	5424739	5428041	jg25453	3735
scaffold_3	5613411	scaffold_3	5608682	5611055	jg25499	3542.5
scaffold_3	5613411	scaffold_3	5614002	5619515	jg25500	3347.5
scaffold_3	5661120	scaffold_3	5657595	5660254	jg25512	2195.5
scaffold_3	5661120	scaffold_3	5663394	5663745	jg25513	2449.5
scaffold_3	5661120	scaffold_3	5663996	5665528	jg25514	3642
scaffold_3	5710469	scaffold_3	5704985	5706283	jg25526	4835
scaffold_3	5710469	scaffold_3	5707113	5707954	jg25527	2935.5
scaffold_3	5710469	scaffold_3	5708398	5712130	jg25528	205
scaffold_3	5710469	scaffold_3	5714097	5716129	jg25529	4644
scaffold_3	5961529	scaffold_3	5960649	5961891	jg25599	259
scaffold_3	5961529	scaffold_3	5963803	5966631	jg25600	3688
scaffold_3	5997162	scaffold_3	5993687	5995829	jg25610	2404
scaffold_3	5997162	scaffold_3	6000688	6002449	jg25611	4406.5
scaffold_3	6112599	scaffold_3	6115166	6118874	jg25640	4421
scaffold_3	6293442	scaffold_3	6288599	6290836	jg25692	3724.5
scaffold_3	6293442	scaffold_3	6291496	6293304	jg25693	1042
scaffold_3	6293442	scaffold_3	6294684	6295634	jg25694	1717
scaffold_3	6456659	scaffold_3	6453803	6454410	jg25736	2552.5
scaffold_3	6456659	scaffold_3	6455617	6456561	jg25737	570
scaffold_3	6456659	scaffold_3	6457030	6458644	jg25738	1178
scaffold_3	6617102	scaffold_3	6611249	6614504	jg25782	4225.5
scaffold_3	6617102	scaffold_3	6616698	6617816	jg25783	155
scaffold_3	6617102	scaffold_3	6618306	6619788	jg25784	1945
scaffold_3	6635986	scaffold_3	6632132	6634306	jg25790	2767
scaffold_3	6635986	scaffold_3	6636893	6637579	jg25791	1250
scaffold_3	6635986	scaffold_3	6640620	6641100	jg25792	4874
scaffold_3	6685190	scaffold_3	6680922	6681591	jg25801	3933.5
scaffold_3	6685190	scaffold_3	6684155	6684882	jg25802	671.5
scaffold_3	6685190	scaffold_3	6685771	6686258	jg25803	824.5
scaffold_3	6685190	scaffold_3	6688205	6689082	jg25804	3453.5
scaffold_3	6737829	scaffold_3	6733095	6733679	jg25816	4442
scaffold_3	6737829	scaffold_3	6734713	6735276	jg25817	2834.5
scaffold_3	6737829	scaffold_3	6737039	6737602	jg25818	508.5
scaffold_3	6737829	scaffold_3	6738384	6740547	jg25819	1636.5
scaffold_3	6737829	scaffold_3	6741252	6742970	jg25820	4282
scaffold_3	6750589	scaffold_3	6746727	6747269	jg25822	3591
scaffold_3	6750589	scaffold_3	6748250	6750223	jg25823	1352.5
scaffold_3	6750589	scaffold_3	6750816	6752777	jg25824	1207.5
scaffold_3	6750589	scaffold_3	6753995	6754511	jg25825	3664
scaffold_3	7011821	scaffold_3	7009159	7011515	jg25900	1484
scaffold_3	7011821	scaffold_3	7012256	7018933	jg25901	3773.5
scaffold_3	7652754	scaffold_3	7647072	7649674	jg26064	4381
scaffold_3	7719531	scaffold_3	7715678	7719303	jg26080	2040.5
scaffold_3	7719531	scaffold_3	7720649	7722764	jg26081	2175.5
scaffold_3	7885459	scaffold_3	7881410	7882486	jg26127	3511
scaffold_3	7885459	scaffold_3	7886137	7886956	jg26128	1087.5
scaffold_3	7885459	scaffold_3	7887518	7890842	jg26129	3721
scaffold_3	8167521	scaffold_3	8161095	8168308	jg26201	2819.5
scaffold_3	8167521	scaffold_3	8169621	8170074	jg26202	2326.5
scaffold_3	8274676	scaffold_3	8277326	8280129	jg26225	4051.5
scaffold_3	8556574	scaffold_3	8555509	8558098	jg26307	229.5
scaffold_3	8708166	scaffold_3	8704360	8706102	jg26338	2935
scaffold_3	8708166	scaffold_3	8709252	8709560	jg26339	1240
scaffold_3	8822427	scaffold_3	8819128	8822096	jg26371	1815
scaffold_3	8822427	scaffold_3	8824948	8825990	jg26372	3042
scaffold_3	8835711	scaffold_3	8830517	8832236	jg26374	4334.5
scaffold_3	8835711	scaffold_3	8833862	8834965	jg26375	1297.5
