CHROM	POS	scaffold	start	end	annotation	hit_dist
scaffold_2	9680238	scaffold_2	9676979	9677713	jg2108	2892
scaffold_2	9680238	scaffold_2	9679457	9681874	jg2109	427.5
scaffold_2	9680238	scaffold_2	9684159	9685649	jg2110	4666
scaffold_2	9716500	scaffold_2	9716700	9718559	jg2119	1129.5
scaffold_2	9974108	scaffold_2	9978525	9979583	jg2173	4946
scaffold_2	10039326	scaffold_2	10037964	10040230	jg2189	229
scaffold_2	10039326	scaffold_2	10040950	10041252	jg2190	1775
scaffold_2	10039326	scaffold_2	10041889	10042656	jg2191	2946.5
scaffold_2	10077766	scaffold_2	10074892	10076368	jg2198	2136
scaffold_2	10077766	scaffold_2	10078110	10084627	jg2199	3602.5
scaffold_2	10469143	scaffold_2	10473364	10474669	jg2261	4873.5
scaffold_2	10606063	scaffold_2	10602933	10603777	jg2290	2708
scaffold_2	10606063	scaffold_2	10604726	10609703	jg2291	1151.5
scaffold_2	10718160	scaffold_2	10715471	10717018	jg2319	1915.5
scaffold_2	10718160	scaffold_2	10720128	10722166	jg2320	2987
scaffold_2	10752648	scaffold_2	10749377	10750914	jg2327	2502.5
scaffold_2	10752648	scaffold_2	10751158	10752421	jg2328	858.5
scaffold_2	10752648	scaffold_2	10753742	10756422	jg2329	2434
scaffold_2	11257163	scaffold_2	11252188	11252670	jg2433	4734
scaffold_2	11257163	scaffold_2	11254481	11255491	jg2434	2177
scaffold_2	11257163	scaffold_2	11257813	11258611	jg2435	1049
scaffold_2	11257163	scaffold_2	11258878	11261520	jg2436	3036
scaffold_2	11514553	scaffold_2	11510369	11513988	jg2490	2374.5
scaffold_2	11831430	scaffold_2	11830178	11833011	jg2563	164.5
scaffold_2	11831430	scaffold_2	11833755	11837374	jg2564	4134.5
scaffold_2	12147069	scaffold_2	12148350	12150796	jg2638	2504
scaffold_2	12165723	scaffold_2	12160520	12163955	jg2640	3485.5
scaffold_2	12165723	scaffold_2	12169523	12171485	jg2641	4781
scaffold_2	12583217	scaffold_2	12581146	12582932	jg2747	1178
scaffold_2	12675509	scaffold_2	12673079	12675439	jg2771	1250
scaffold_2	12675509	scaffold_2	12676614	12678386	jg2772	1991
scaffold_2	12675509	scaffold_2	12678456	12679139	jg2773	3288.5
scaffold_2	12730650	scaffold_2	12727803	12728165	jg2789	2666
scaffold_2	12887680	scaffold_2	12882124	12883682	jg2820	4777
scaffold_2	12887680	scaffold_2	12884612	12885715	jg2821	2516.5
scaffold_2	12887680	scaffold_2	12886229	12887245	jg2822	943
scaffold_2	13051876	scaffold_2	13053270	13053950	jg2863	1734
scaffold_2	13051876	scaffold_2	13056387	13057070	jg2864	4852.5
scaffold_2	13101640	scaffold_2	13102326	13103439	jg2875	1242.5
scaffold_2	13101640	scaffold_2	13104742	13106583	jg2876	4022.5
scaffold_2	13309500	scaffold_2	13305199	13309344	jg2927	2228.5
scaffold_2	13309500	scaffold_2	13309593	13312113	jg2928	1353
scaffold_2	13309500	scaffold_2	13312832	13315009	jg2929	4420.5
scaffold_2	13684997	scaffold_2	13684514	13685803	jg3029	161.5
scaffold_2	13684997	scaffold_2	13686910	13690392	jg3030	3654
scaffold_2	13754206	scaffold_2	13748276	13750745	jg3049	4695.5
scaffold_2	13754206	scaffold_2	13751054	13754318	jg3050	1520
scaffold_2	13754206	scaffold_2	13754784	13755608	jg3051	990
scaffold_2	13754206	scaffold_2	13756692	13757710	jg3052	2995
scaffold_2	13754206	scaffold_2	13758132	13760033	jg3053	4876.5
scaffold_2	13822444	scaffold_2	13816878	13820487	jg3071	3761.5
scaffold_2	13822444	scaffold_2	13822035	13831533	jg3072	4340
scaffold_2	14407667	scaffold_2	14410415	14411794	jg3222	3437.5
scaffold_2	14803969	scaffold_2	14802409	14803062	jg3321	1233.5
scaffold_2	14803969	scaffold_2	14807548	14808228	jg3322	3919
scaffold_2	15115707	scaffold_2	15110793	15111674	jg3397	4473.5
scaffold_2	15115707	scaffold_2	15112081	15120812	jg3398	739.5
scaffold_2	15296699	scaffold_2	15299638	15302955	jg3443	4597.5
scaffold_2	15616304	scaffold_2	15611277	15612020	jg3510	4655.5
scaffold_2	15616304	scaffold_2	15612762	15613694	jg3511	3076
scaffold_2	15616304	scaffold_2	15615082	15615872	jg3512	827
scaffold_2	15616304	scaffold_2	15617258	15618327	jg3513	1488.5
scaffold_2	15969783	scaffold_2	15965324	15968299	jg3609	2971.5
scaffold_2	15969783	scaffold_2	15969628	15969921	jg3610	8.5
scaffold_2	15969783	scaffold_2	15969953	15971601	jg3611	994
scaffold_2	15969783	scaffold_2	15972640	15976636	jg3612	4855
scaffold_3	222162	scaffold_3	218252	219230	jg23952	3421
scaffold_3	222162	scaffold_3	219648	220546	jg23953	2065
scaffold_3	222162	scaffold_3	221022	222087	jg23954	607.5
scaffold_3	222162	scaffold_3	222768	223298	jg23955	871
scaffold_3	227830	scaffold_3	222768	223298	jg23955	4797
scaffold_3	227830	scaffold_3	226563	229269	jg23956	86
scaffold_3	227830	scaffold_3	231222	232973	jg23957	4267.5
scaffold_3	227867	scaffold_3	222768	223298	jg23955	4834
scaffold_3	227867	scaffold_3	226563	229269	jg23956	49
scaffold_3	227867	scaffold_3	231222	232973	jg23957	4230.5
scaffold_3	575101	scaffold_3	569432	571462	jg24053	4654
scaffold_3	575101	scaffold_3	572024	574880	jg24054	1649
scaffold_3	575101	scaffold_3	576145	578781	jg24055	2362
scaffold_3	575101	scaffold_3	579105	580319	jg24056	4611
scaffold_3	757606	scaffold_3	753858	757101	jg24119	2126.5
scaffold_3	2194342	scaffold_3	2192046	2192606	jg24536	2016
scaffold_3	2194342	scaffold_3	2195729	2196870	jg24537	1957.5
scaffold_3	2194342	scaffold_3	2197284	2199229	jg24538	3914.5
scaffold_3	2905297	scaffold_3	2903771	2907030	jg24725	103.5
scaffold_3	2905297	scaffold_3	2907649	2909127	jg24726	3091
scaffold_3	3218957	scaffold_3	3215474	3217769	jg24818	2335.5
scaffold_3	3218957	scaffold_3	3220375	3222239	jg24819	2350
scaffold_3	4760584	scaffold_3	4756505	4760061	jg25276	2301
scaffold_3	4760584	scaffold_3	4760605	4762939	jg25277	1188
scaffold_3	5082810	scaffold_3	5077441	5079183	jg25363	4498
scaffold_3	5082810	scaffold_3	5079546	5080112	jg25364	2981
scaffold_3	5082810	scaffold_3	5081055	5081621	jg25365	1472
scaffold_3	5082810	scaffold_3	5083940	5086415	jg25366	2367.5
scaffold_3	5156320	scaffold_3	5151689	5152885	jg25383	4033
scaffold_3	5156320	scaffold_3	5153355	5154887	jg25384	2199
scaffold_3	5156320	scaffold_3	5155878	5156090	jg25385	336
scaffold_3	5156320	scaffold_3	5157157	5158102	jg25386	1309.5
scaffold_3	5156320	scaffold_3	5158633	5159439	jg25387	2716
scaffold_3	5203819	scaffold_3	5198897	5200817	jg25398	3962
scaffold_3	5203819	scaffold_3	5202538	5203760	jg25399	670
scaffold_3	5203819	scaffold_3	5207432	5209082	jg25400	4438
scaffold_3	5337400	scaffold_3	5334955	5336595	jg25432	1625
scaffold_3	5337400	scaffold_3	5339893	5341366	jg25433	3229.5
scaffold_3	5337400	scaffold_3	5341494	5342870	jg25434	4782
scaffold_3	5563388	scaffold_3	5558001	5559932	jg25486	4421.5
scaffold_3	5563388	scaffold_3	5560865	5561479	jg25487	2216
scaffold_3	5563388	scaffold_3	5561711	5563211	jg25488	927
scaffold_3	5563388	scaffold_3	5566063	5568970	jg25489	4128.5
scaffold_3	5684308	scaffold_3	5681747	5683861	jg25519	1504
scaffold_3	5684308	scaffold_3	5684596	5686451	jg25520	1215.5
scaffold_3	5684308	scaffold_3	5687179	5688417	jg25521	3490
scaffold_3	5987444	scaffold_3	5983166	5984935	jg25606	3393.5
scaffold_3	5987444	scaffold_3	5985634	5988716	jg25607	269
scaffold_3	5987444	scaffold_3	5989550	5989900	jg25608	2281
scaffold_3	5987444	scaffold_3	5990172	5991433	jg25609	3358.5
scaffold_3	6079847	scaffold_3	6078051	6079804	jg25633	919.5
scaffold_3	6079847	scaffold_3	6080139	6080757	jg25634	601
scaffold_3	6079847	scaffold_3	6081473	6084727	jg25635	3253
scaffold_3	6313178	scaffold_3	6308924	6310159	jg25697	3636.5
scaffold_3	6313178	scaffold_3	6310819	6312102	jg25698	1717.5
scaffold_3	6313178	scaffold_3	6313700	6315531	jg25699	1437.5
scaffold_3	6313178	scaffold_3	6316633	6317871	jg25700	4074
scaffold_3	6617102	scaffold_3	6611249	6614504	jg25782	4225.5
scaffold_3	6617102	scaffold_3	6616698	6617816	jg25783	155
scaffold_3	6617102	scaffold_3	6618306	6619788	jg25784	1945
scaffold_3	6835362	scaffold_3	6832571	6835003	jg25845	1575
scaffold_3	6835362	scaffold_3	6835665	6837503	jg25846	1222
scaffold_3	7227248	scaffold_3	7223324	7224526	jg25957	3323
scaffold_3	7227248	scaffold_3	7225781	7226914	jg25958	900.5
scaffold_3	7227248	scaffold_3	7227662	7228618	jg25959	892
scaffold_3	7227248	scaffold_3	7229700	7230866	jg25960	3035
scaffold_3	7524582	scaffold_3	7522640	7523933	jg26037	1295.5
scaffold_3	7524582	scaffold_3	7525190	7526843	jg26038	1434.5
scaffold_3	7524582	scaffold_3	7527947	7530877	jg26039	4830
scaffold_3	8912536	scaffold_3	8907696	8908609	jg26396	4383.5
scaffold_3	8912536	scaffold_3	8909862	8910808	jg26397	2201
scaffold_3	8912536	scaffold_3	8912072	8913589	jg26398	294.5
scaffold_3	8912536	scaffold_3	8915054	8916078	jg26399	3030
scaffold_3	9072094	scaffold_3	9074685	9075374	jg26447	2935.5
scaffold_3	9072094	scaffold_3	9075470	9075985	jg26448	3633.5
scaffold_3	9424479	scaffold_3	9419205	9420743	jg26529	4505
scaffold_3	9424479	scaffold_3	9426178	9427751	jg26530	2485.5
scaffold_3	9424479	scaffold_3	9428173	9430275	jg26531	4745
scaffold_3	9487610	scaffold_3	9485768	9486990	jg26541	1231
scaffold_3	9487610	scaffold_3	9487963	9488268	jg26542	505.5
scaffold_3	9487610	scaffold_3	9489139	9491508	jg26543	2713.5
scaffold_3	10022837	scaffold_3	10019225	10019581	jg26646	3434
scaffold_3	10022837	scaffold_3	10020905	10022583	jg26647	1093
scaffold_3	10048410	scaffold_3	10046254	10047639	jg26651	1463.5
scaffold_3	10048410	scaffold_3	10048797	10050937	jg26652	1457
scaffold_3	10318794	scaffold_3	10319913	10327362	jg26717	4843.5
scaffold_3	11403449	scaffold_3	11397131	11400329	jg26959	4719
scaffold_3	11403449	scaffold_3	11401732	11402280	jg26960	1443
scaffold_3	11566311	scaffold_3	11561807	11563039	jg27001	3888
scaffold_3	11566311	scaffold_3	11563229	11566053	jg27002	1670
scaffold_3	11566311	scaffold_3	11568155	11569759	jg27003	2646
scaffold_3	11566311	scaffold_3	11570115	11571406	jg27004	4449.5
scaffold_3	11585192	scaffold_3	11581038	11583536	jg27006	2905
scaffold_3	11585192	scaffold_3	11587949	11589864	jg27007	3714.5
scaffold_3	11736583	scaffold_3	11733291	11734808	jg27039	2533.5
scaffold_3	11736583	scaffold_3	11737155	11737670	jg27040	829.5
scaffold_3	11758710	scaffold_3	11753242	11754534	jg27045	4822
scaffold_3	11758710	scaffold_3	11755375	11756204	jg27046	2920.5
scaffold_3	11758710	scaffold_3	11757668	11758220	jg27047	766
scaffold_3	11996053	scaffold_3	11998071	12000909	jg27090	3437
